1.800000000000000044e+00,4.700000000000000178e+00,2.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.895424842834472656e-01,5.833991050720214844e+00,3.949249267578125000e+00,7.364168167114257812e-01,-4.016590416431427002e-01,-5.443899035453796387e-01
8.968267440795898438e-01,4.166625499725341797e+00,-1.834125399589538574e+00,3.421422541141510010e-01,-8.418307639658451080e-03,9.396104812622070312e-01
1.646598339080810547e+00,3.546092987060546875e+00,-3.054402351379394531e+00,-3.182420914527028799e-04,9.704156219959259033e-02,9.952802658081054688e-01
3.384438037872314453e+00,4.770373821258544922e+00,-1.145383834838867188e+00,-4.636159474102896638e-07,-1.156627263299014885e-06,1.000000000000000000e+00
6.059007644653320312e+00,3.070239305496215820e+00,2.700945615768432617e+00,-9.381269216537475586e-01,2.599609196186065674e-01,-2.287753969430923462e-01
9.200670719146728516e-01,3.112604379653930664e+00,5.329960823059082031e+00,3.532833456993103027e-01,2.648814916610717773e-01,-8.972339034080505371e-01
1.550475835800170898e+00,4.251300811767578125e+00,5.651877403259277344e+00,1.840216666460037231e-01,-1.537641882896423340e-02,-9.828019142150878906e-01
9.260226488113403320e-01,5.450486183166503906e+00,5.260774135589599609e+00,3.549082875251770020e-01,-3.207734823226928711e-01,-8.781483769416809082e-01
8.390355110168457031e-01,7.154682159423828125e+00,3.902861118316650391e+00,3.783535361289978027e-01,-7.581180334091186523e-01,-5.311362147331237793e-01
4.373576641082763672e+00,2.243685483932495117e+00,-1.128767728805541992e+00,1.064529442373896018e-05,0.000000000000000000e+00,1.000000000000000000e+00
4.373584270477294922e+00,-1.960039138793945312e-02,5.925443649291992188e+00,8.466130566375795752e-06,6.062249541282653809e-01,-7.952932119369506836e-01
5.084299087524414062e+00,1.810762524604797363e+00,7.436706542968750000e+00,0.000000000000000000e+00,2.371239475905895233e-02,-9.997188448905944824e-01
3.580701112747192383e+00,2.237513065338134766e+00,6.692070960998535156e+00,1.014511007815599442e-02,0.000000000000000000e+00,-9.999485611915588379e-01
1.296529412269592285e+00,2.180709123611450195e+00,6.656064987182617188e+00,5.805322900414466858e-02,0.000000000000000000e+00,-9.983135461807250977e-01
1.914599061012268066e+00,4.718868732452392578e-01,6.280367851257324219e+00,1.065309857949614525e-03,4.290253221988677979e-01,-9.032918810844421387e-01
2.899577140808105469e+00,1.292284727096557617e+00,-7.773244380950927734e-01,-0.000000000000000000e+00,1.382410377264022827e-01,9.903986454010009766e-01
3.495179891586303711e+00,2.243685960769653320e+00,-1.126836538314819336e+00,1.014875154942274094e-02,-0.000000000000000000e+00,9.999485015869140625e-01
3.807457447052001953e+00,4.813651561737060547e+00,4.772462844848632812e-01,-4.525251090526580811e-01,-6.821661591529846191e-01,5.743435025215148926e-01
2.830289602279663086e+00,8.057658195495605469e+00,-3.980848789215087891e-01,-0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.306458711624145508e+00,9.607725143432617188e+00,5.808791160583496094e+00,3.588157296180725098e-01,-5.920765995979309082e-01,-7.215930819511413574e-01
6.067794799804687500e+00,6.004177093505859375e+00,2.056609630584716797e+00,-8.351920247077941895e-01,5.440521836280822754e-01,-8.038405328989028931e-02
2.761830329895019531e+00,8.750860214233398438e+00,-2.343409538269042969e+00,0.000000000000000000e+00,-1.168706789612770081e-01,9.931471347808837891e-01
2.791744470596313477e+00,7.405715465545654297e+00,-2.351235389709472656e+00,1.270775101147592068e-03,1.158169209957122803e-01,9.932698011398315430e-01
4.776167392730712891e+00,4.756692886352539062e+00,9.268723726272583008e-01,-5.246705412864685059e-01,8.454965353012084961e-01,9.927957504987716675e-02
5.302085876464843750e+00,5.275133132934570312e+00,2.707996845245361328e+00,-6.621268987655639648e-01,7.129750251770019531e-01,-2.307695001363754272e-01
