1.800000000000000044e+00,4.700000000000000178e+00,2.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449992060661315918e+00,3.509926557540893555e+00,3.984109878540039062e+00,3.532833456993103027e-01,2.648814916610717773e-01,-8.972339034080505371e-01
1.803012490272521973e+00,2.273597478866577148e+00,5.173082351684570312e+00,5.300273769535124302e-04,0.000000000000000000e+00,-9.999998807907104492e-01
2.248600721359252930e+00,2.258126258850097656e+00,5.163201332092285156e+00,-6.700825691223144531e-02,-0.000000000000000000e+00,-9.977524280548095703e-01
3.176072835922241211e+00,3.240253925323486328e+00,3.940560102462768555e+00,-3.200338184833526611e-01,3.596893548965454102e-01,-8.764712810516357422e-01
4.815007209777832031e+00,6.820255279541015625e+00,1.936033487319946289e+00,-8.351920247077941895e-01,5.440521836280822754e-01,-8.038405328989028931e-02
4.116337299346923828e+00,1.080142784118652344e+01,6.429338455200195312e-01,-4.766015708446502686e-01,-3.400009823963046074e-03,8.791128396987915039e-01
2.888362646102905273e+00,1.123276519775390625e+01,3.095206022262573242e-01,0.000000000000000000e+00,-2.786260098218917847e-02,9.996117949485778809e-01
2.761830329895019531e+00,8.575554847717285156e+00,-8.536885976791381836e-01,0.000000000000000000e+00,-1.168706789612770081e-01,9.931471347808837891e-01
2.362061977386474609e+00,5.187009811401367188e+00,-4.189884662628173828e-01,-8.509973064064979553e-03,-3.496798276901245117e-01,9.368306398391723633e-01
3.342166662216186523e+00,4.241610527038574219e+00,-4.386135339736938477e-01,-3.597534894943237305e-01,-4.945344408042728901e-04,9.330472946166992188e-01
3.970413684844970703e+00,2.243685483932495117e+00,3.712394237518310547e-01,3.075312633882276714e-05,0.000000000000000000e+00,1.000000000000000000e+00
4.373596668243408203e+00,8.899768590927124023e-01,8.315860033035278320e-01,8.467482075502630323e-06,6.060582995414733887e-01,7.954202294349670410e-01
5.101858139038085938e+00,8.969575166702270508e-01,4.730368137359619141e+00,-4.035058617591857910e-02,6.057098507881164551e-01,-7.946618795394897461e-01
3.595918893814086914e+00,2.237513065338134766e+00,5.192148208618164062e+00,1.014511007815599442e-02,0.000000000000000000e+00,-9.999485611915588379e-01
2.962736129760742188e+00,4.228278160095214844e+00,4.175960063934326172e+00,-1.845337152481079102e-01,-1.610013470053672791e-02,-9.826943278312683105e-01
2.072165966033935547e+00,6.061731338500976562e+00,4.390080451965332031e+00,3.685840113121230388e-07,-4.977914094924926758e-01,-8.672968149185180664e-01
9.646389484405517578e-01,8.089426040649414062e+00,4.268922328948974609e+00,8.469545841217041016e-01,-2.337126284837722778e-01,-4.775421023368835449e-01
1.844682335853576660e+00,8.719611167907714844e+00,4.726401329040527344e+00,3.588157296180725098e-01,-5.920765995979309082e-01,-7.215930819511413574e-01
2.809023141860961914e+00,8.051236152648925781e+00,7.561923980712890625e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-1.000000000000000000e+00
5.333927154541015625e+00,4.502629280090332031e+00,2.912509679794311523e+00,-9.998929500579833984e-01,1.463179476559162140e-02,0.000000000000000000e+00
5.146974563598632812e+00,2.243685960769653320e+00,3.730393648147583008e-01,-7.896110415458679199e-03,0.000000000000000000e+00,9.999688267707824707e-01
2.531597614288330078e+00,4.032494068145751953e+00,-1.030588150024414062e+00,-5.855752229690551758e-01,-0.000000000000000000e+00,8.106181025505065918e-01
1.680629611015319824e+00,4.141814231872558594e+00,-1.576329588890075684e+00,-7.069497951306402683e-05,-5.956837048870511353e-05,1.000000000000000000e+00
1.230562567710876465e+00,4.107017040252685547e+00,-1.561483025550842285e+00,9.704995155334472656e-02,-1.869611878646537662e-04,9.952794909477233887e-01
